,PO No.,PO Item No.,Incoterms Name,Material/Service No.,PO Item Description,Manufacturer Name,Vendor Name,Manufacturer Part No.,Long Description,PO Item Creation Date,PO Item Quantity,PO Item Quantity Unit,PO Item Value (GC),PO Item Value (GC) Unit,Product Category,Product Category Description,PO Status Name,Region,score,path,desc,desc_words_short,desc_words_long,base_index,Unit Price
876287,4301235927,1,Free Carrier,11026130,"WASHER,LOCK:SPLT,1/2IN,SS,GR 316,25/PACK",SOLAR TURBINES,SOLAR TURBINES EUROPE SA,964686C1,"WASHER,LOCK: SPLIT,1/2IN,STAINLESS STEEL,GR 316,25/PACK",2021-01-14,40.0,EA,360.8,USD,31161801,Locking washers,Ordered,AGT,0.9,[1.1.1],m_p,"['WASHER', 'LOCK', 'SPLT', '1', '2IN', 'SS', 'GR', '316', '25', 'PACK']","['WASHER', 'LOCK', 'SPLIT', '1', '2IN', 'STAINLESS', 'STEEL', 'GR', '316', '25', 'PACK']",876287,9.02
886193,4301254845,1,Free Carrier,11026130,"WASHER,LOCK:SPLT,1/2IN,SS,GR 316,25/PACK",SOLAR TURBINES,SOLAR TURBINES EUROPE SA,964686C1,"WASHER,LOCK: SPLIT,1/2IN,STAINLESS STEEL,GR 316,25/PACK",2021-05-16,2.0,PH,17.0,USD,31161801,Locking washers,Ordered,AGT,0.9,[1.1.1],m_p,"['WASHER', 'LOCK', 'SPLT', '1', '2IN', 'SS', 'GR', '316', '25', 'PACK']","['WASHER', 'LOCK', 'SPLIT', '1', '2IN', 'STAINLESS', 'STEEL', 'GR', '316', '25', 'PACK']",886193,8.5
888640,4301259097,1,Free Carrier,11026130,"WASHER,LOCK:SPLT,1/2IN,SS,GR 316,25/PACK",SOLAR TURBINES,SOLAR TURBINES EUROPE SA,964686C1,"WASHER,LOCK: SPLIT,1/2IN,STAINLESS STEEL,GR 316,25/PACK",2021-06-14,44.0,PH,374.0,USD,31161801,Locking washers,Ordered,AGT,0.9,[1.1.1],m_p,"['WASHER', 'LOCK', 'SPLT', '1', '2IN', 'SS', 'GR', '316', '25', 'PACK']","['WASHER', 'LOCK', 'SPLIT', '1', '2IN', 'STAINLESS', 'STEEL', 'GR', '316', '25', 'PACK']",888640,8.5
625274,4300484823,13,Not assigned,36024511,GASKET:DC BACK-UP PUMP,SOLAR TURBINES,SOLAR TURBINES EUROPE SA,970043C1,GASKET: DC BACK-UP PUMP,2015-07-27,1.0,EA,1.89,USD,31181500,Gaskets,Transaction Completed,AGT,0.9,[1.1.1],m_p,"['GASKET', 'DC', 'BACK', 'UP', 'PUMP']","['GASKET', 'DC', 'BACK', 'UP', 'PUMP']",625274,1.89
677000,4300660273,1,From plant,36024598,"ELEMENT,FILTER:",SOLAR TURBINES,SOLAR TURBINES EUROPE SA,970286C1,"FILTER,ELEMENT: COMPRESSED AIR",2016-07-28,5.0,EA,2440.0,USD,40161500,Filters,Transaction Completed,AGT,0.9,[1.1.1],m_p,"['ELEMENT', 'FILTER']","['FILTER', 'ELEMENT', 'COMPRESSED', 'AIR']",677000,488.0
712539,4300765167,1,From plant,36024601,"GAUGE,PRESSURE:0 TO 160PSIG",SOLAR TURBINES,SOLAR TURBINES EUROPE SA,970288C1,"GAUGE,PRESSURE: 0 TO 160 PSIG",2017-04-05,1.0,EA,191.0,USD,23151820,Pressure gauge,Transaction Completed,AGT,0.9,[1.1.1],m_p,"['GAUGE', 'PRESSURE', '0', 'TO', '160PSIG']","['GAUGE', 'PRESSURE', '0', 'TO', '160', 'PSIG']",712539,191.0
788559,4301000312,2,Free Carrier,36024601,"GAUGE,PRES:0 TO 160PSIG",SOLAR TURBINES,SOLAR TURBINES EUROPE SA,970288C1,"GAUGE,PRESSURE: 0 TO 160 PSIG",2018-10-18,1.0,EA,204.74,USD,23151820,Pressure gauge,Transaction Completed,AGT,0.9,[1.1.1],m_p,"['GAUGE', 'PRES', '0', 'TO', '160PSIG']","['GAUGE', 'PRESSURE', '0', 'TO', '160', 'PSIG']",788559,204.74
824252,4301093657,1,Free Carrier,36024601,"GAUGE,PRES:0 TO 160PSIG",SOLAR TURBINES,SOLAR TURBINES EUROPE SA,970288C1,"GAUGE,PRESSURE: 0 TO 160 PSIG",2019-07-08,1.0,EA,213.27,USD,23151820,Pressure gauge,Transaction Completed,AGT,0.9,[1.1.1],m_p,"['GAUGE', 'PRES', '0', 'TO', '160PSIG']","['GAUGE', 'PRESSURE', '0', 'TO', '160', 'PSIG']",824252,213.27
826493,4301098175,1,Free Carrier,36024601,"GAUGE,PRES:0 TO 160 PSIG",SOLAR TURBINES,SOLAR TURBINES EUROPE SA,970288C1,"GAUGE,PRESSURE: 0 TO 160 PSIG",2019-07-22,2.0,EA,426.54,USD,23151820,Pressure gauge,Ordered,AGT,0.9,[1.1.1],m_p,"['GAUGE', 'PRES', '0', 'TO', '160', 'PSIG']","['GAUGE', 'PRESSURE', '0', 'TO', '160', 'PSIG']",826493,213.27
878069,4301239312,4,Free Carrier,11045904,"BOLT,MACHINE:HEX HD,3/4IN DIA,10 UNC,2-3",SOLAR TURBINES,SOLAR TURBINES EUROPE SA,980783C1,"BOLT,MACHINE: HEXAGONAL HD,3/4IN DIA,10 UNC,2-3/4IN LG,STAINLESS STEEL,GR B8M,CORROSION RESISTANT",2021-02-03,61.0,EA,3259.84,USD,31161600,Bolts,Ordered,AGT,0.9,[1.1.1],m_p,"['BOLT', 'MACHINE', 'HEX', 'HD', '3', '4IN', 'DIA', '10', 'UNC', '2', '3']","['BOLT', 'MACHINE', 'HEXAGONAL', 'HD', '3', '4IN', 'DIA', '10', 'UNC', '2', '3', '4IN', 'LG', 'STAINLESS', 'STEEL', 'GR', 'B8M', 'CORROSION', 'RESISTANT']",878069,53.440000000000005
879779,4301242445,2,Free Carrier,11045904,"BOLT,MACHINE:HEX HD,3/4IN DIA,10 UNC,2-3",SOLAR TURBINES,SOLAR TURBINES EUROPE SA,980783C1,"BOLT,MACHINE: HEXAGONAL HD,3/4IN DIA,10 UNC,2-3/4IN LG,STAINLESS STEEL,GR B8M,CORROSION RESISTANT",2021-04-06,45.0,EA,2404.8,USD,31161600,Bolts,Ordered,AGT,0.9,[1.1.1],m_p,"['BOLT', 'MACHINE', 'HEX', 'HD', '3', '4IN', 'DIA', '10', 'UNC', '2', '3']","['BOLT', 'MACHINE', 'HEXAGONAL', 'HD', '3', '4IN', 'DIA', '10', 'UNC', '2', '3', '4IN', 'LG', 'STAINLESS', 'STEEL', 'GR', 'B8M', 'CORROSION', 'RESISTANT']",879779,53.440000000000005
881547,4301245800,1,Free Carrier,11045904,"BOLT,MACHINE:HEX HD,3/4IN DIA,10 UNC,2-3",SOLAR TURBINES,SOLAR TURBINES EUROPE SA,980783C1,"BOLT,MACHINE: HEXAGONAL HD,3/4IN DIA,10 UNC,2-3/4IN LG,STAINLESS STEEL,GR B8M,CORROSION RESISTANT",2021-03-16,45.0,EA,2404.8,USD,31161600,Bolts,Ordered,AGT,0.9,[1.1.1],m_p,"['BOLT', 'MACHINE', 'HEX', 'HD', '3', '4IN', 'DIA', '10', 'UNC', '2', '3']","['BOLT', 'MACHINE', 'HEXAGONAL', 'HD', '3', '4IN', 'DIA', '10', 'UNC', '2', '3', '4IN', 'LG', 'STAINLESS', 'STEEL', 'GR', 'B8M', 'CORROSION', 'RESISTANT']",881547,53.440000000000005
884545,4301251850,2,Free Carrier,11045904,"BOLT,MACHINE:HEX HD,3/4IN DIA,10 UNC,2-3",SOLAR TURBINES,SOLAR TURBINES EUROPE SA,980783C1,"BOLT,MACHINE: HEXAGONAL HD,3/4IN DIA,10 UNC,2-3/4IN LG,STAINLESS STEEL,GR B8M,CORROSION RESISTANT",2021-04-26,23.0,PH,1229.12,USD,31161600,Bolts,Ordered,AGT,0.9,[1.1.1],m_p,"['BOLT', 'MACHINE', 'HEX', 'HD', '3', '4IN', 'DIA', '10', 'UNC', '2', '3']","['BOLT', 'MACHINE', 'HEXAGONAL', 'HD', '3', '4IN', 'DIA', '10', 'UNC', '2', '3', '4IN', 'LG', 'STAINLESS', 'STEEL', 'GR', 'B8M', 'CORROSION', 'RESISTANT']",884545,53.44
625276,4300484823,2,Not assigned,11043522,"KIT:REP,SOLAR SOL VLV",SOLAR TURBINES,SOLAR TURBINES EUROPE SA,990506C1,"KIT: REPAIR,SOLENOID VALVE",2015-07-27,1.0,EA,116.58,USD,40141636,Valve kits,Transaction Completed,AGT,0.9,[1.1.1],m_p,"['KIT', 'REP', 'SOLAR', 'SOL', 'VLV']","['KIT', 'REPAIR', 'SOLENOID', 'VALVE']",625276,116.58
678197,4300663328,3,From plant,11047229,"PACKING:VALVE STEM,W/ SEAL,PNEUMATIC BAL",SOLAR TURBINES,SOLAR TURBINES EUROPE SA,990840C1,"PACKING: STEM,W/ SEAL",2016-08-04,1.0,EA,20.61,USD,31181701,Packings,Transaction Completed,AGT,0.9,[1.1.1],m_p,"['PACKING', 'VALVE', 'STEM', 'W', 'SEAL', 'PNEUMATIC', 'BAL']","['PACKING', 'STEM', 'W', 'SEAL']",678197,20.61
725492,4300796479,1,From plant,11046656,"KIT:SPRING,ACTUATOR",SOLAR TURBINES,SOLAR TURBINES EUROPE SA,991838C1,"KIT: REPAIR REPLACEMENT,ACTUATOR,SPRING",2017-06-20,2.0,EA,1200.0,USD,23150000,Ind process EQPT,Ordered,AGT,0.9,[1.1.1],m_p,"['KIT', 'SPRING', 'ACTUATOR']","['KIT', 'REPAIR', 'REPLACEMENT', 'ACTUATOR', 'SPRING']",725492,600.0
813010,4301066898,3,Free Carrier,11047946,"O-RING:2-1/2IN,0.125IN THK",SOLAR TURBINES,SOLAR TURBINES EUROPE SA,992933C1,"O-RING: 2-230,2-1/2IN,1/8IN,2.484IN,0.139IN",2019-04-22,4.0,EA,27.28,USD,31181506,O ring gaskets,Transaction Completed,AGT,0.9,[1.1.1],m_p,"['O', 'RING', '2', '1', '2IN', '0.125IN', 'THK']","['O', 'RING', '2', '230', '2', '1', '2IN', '1', '8IN', '2.484IN', '0.139IN']",813010,6.82
678195,4300663327,1,From plant,36024026,"KIT:REPAIR,DIFF PRESSURE REGULATOR",SOLAR TURBINES,SOLAR TURBINES EUROPE SA,993010C1,"KIT: REPAIR,DIFFERENTIAL PRESSURE REGULATOR",2016-08-04,4.0,EA,3331.36,USD,23150000,Ind process EQPT,Transaction Completed,AGT,0.9,[1.1.1],m_p,"['KIT', 'REPAIR', 'DIFF', 'PRESSURE', 'REGULATOR']","['KIT', 'REPAIR', 'DIFFERENTIAL', 'PRESSURE', 'REGULATOR']",678195,832.84
607719,4300479694,1,Free Carrier,36024599,"ELEMENT,FILTER:",SOLAR TURBINES,SOLAR TURBINES EUROPE SA,993030C1,"FILTER,ELEMENT: AIR",2015-07-27,8.0,EA,1050.48,USD,40161500,Filters,Transaction Completed,AGT,0.9,[1.1.1],m_p,"['ELEMENT', 'FILTER']","['FILTER', 'ELEMENT', 'AIR']",607719,131.31
621808,4300483921,6,Free Carrier,36024599,"ELEMENT,FILTER:",SOLAR TURBINES,SOLAR TURBINES EUROPE SA,993030C1,"FILTER,ELEMENT: AIR",2015-07-27,4.0,EA,499.88,USD,40161500,Filters,Transaction Completed,AGT,0.9,[1.1.1],m_p,"['ELEMENT', 'FILTER']","['FILTER', 'ELEMENT', 'AIR']",621808,124.97
669523,4300641243,1,From plant,36024599,"ELEMENT,FILTER:",SOLAR TURBINES,SOLAR TURBINES EUROPE SA,993030C1,"FILTER,ELEMENT: AIR",2016-06-15,2.0,EA,250.0,USD,40161500,Filters,Transaction Completed,AGT,0.9,[1.1.1],m_p,"['ELEMENT', 'FILTER']","['FILTER', 'ELEMENT', 'AIR']",669523,125.0
813355,4301067775,1,Free Carrier,36024599,"ELEMENT,FILTER:",SOLAR TURBINES,SOLAR TURBINES EUROPE SA,993030C1,"FILTER,ELEMENT: AIR",2019-04-24,2.0,EA,284.08,USD,40161500,Filters,Transaction Completed,AGT,0.9,[1.1.1],m_p,"['ELEMENT', 'FILTER']","['FILTER', 'ELEMENT', 'AIR']",813355,142.04
837654,4301132002,3,Free Carrier,36024599,"ELEMENT,FILTER:",SOLAR TURBINES,SOLAR TURBINES EUROPE SA,993030C1,"FILTER,ELEMENT: AIR",2019-10-21,5.0,EA,729.3,USD,40161500,Filters,Transaction Completed,AGT,0.9,[1.1.1],m_p,"['ELEMENT', 'FILTER']","['FILTER', 'ELEMENT', 'AIR']",837654,145.85999999999999
853119,4301171795,4,Free Carrier,36024599,"FLTR,ELMNT:AIR",SOLAR TURBINES,SOLAR TURBINES EUROPE SA,993030C1,"FILTER,ELEMENT: AIR",2020-02-27,2.0,EA,269.84,USD,40161500,Filters,Ordered,AGT,0.9,[1.1.1],m_p,"['FLTR', 'ELMNT', 'AIR']","['FILTER', 'ELEMENT', 'AIR']",853119,134.92
842131,4301142723,1,Free Carrier,11042273,"PAPER,PRINT/COPY",SOLAR TURBINES,SOLAR TURBINES EUROPE SA,997346C1,"PAPER,PRINTER/COPIER",2019-11-25,1.0,EA,103.65,USD,14111800,Business use papers,Transaction Completed,AGT,0.9,[1.1.1],m_p,"['PAPER', 'PRINT', 'COPY']","['PAPER', 'PRINTER', 'COPIER']",842131,103.65
623558,4300484365,2,From plant,36023869,"ELEMENT,FILTER:FINAL,HIGH EFFICIENCY",SOLAR TURBINES,SOLAR TURBINES EUROPE SA,998135C1,"FILTER,CARTRIDGE: HIGH EFFICIENCY,AIR,FINAL",2015-07-27,16.0,EA,10959.52,USD,40161500,Filters,Transaction Completed,AGT,0.9,[1.1.1],m_p,"['ELEMENT', 'FILTER', 'FINAL', 'HIGH', 'EFFICIENCY']","['FILTER', 'CARTRIDGE', 'HIGH', 'EFFICIENCY', 'AIR', 'FINAL']",623558,684.97
642050,4300555864,3,From plant,36023869,"ELEMENT,FILTER:FINAL,HIGH EFFICIENCY",SOLAR TURBINES,SOLAR TURBINES EUROPE SA,998135C1,"FILTER,CARTRIDGE: HIGH EFFICIENCY,AIR,FINAL",2015-12-01,16.0,EA,10959.52,USD,40161500,Filters,Ordered,AGT,0.9,[1.1.1],m_p,"['ELEMENT', 'FILTER', 'FINAL', 'HIGH', 'EFFICIENCY']","['FILTER', 'CARTRIDGE', 'HIGH', 'EFFICIENCY', 'AIR', 'FINAL']",642050,684.97
720181,4300785233,1,From plant,36023869,"ELEMENT,FILTER:FINAL,HIGH EFFICIENCY",SOLAR TURBINES,SOLAR TURBINES EUROPE SA,998135C1,"FILTER,CARTRIDGE: HIGH EFFICIENCY,AIR,FINAL",2017-05-24,16.0,EA,10959.52,USD,40161500,Filters,Transaction Completed,AGT,0.9,[1.1.1],m_p,"['ELEMENT', 'FILTER', 'FINAL', 'HIGH', 'EFFICIENCY']","['FILTER', 'CARTRIDGE', 'HIGH', 'EFFICIENCY', 'AIR', 'FINAL']",720181,684.97
756671,4300900318,2,From plant,36023869,"ELEMENT,FILTER:FINAL,HIGH EFFICIENCY",SOLAR TURBINES,SOLAR TURBINES EUROPE SA,998135C1,"FILTER,CARTRIDGE: HIGH EFFICIENCY,AIR,FINAL",2018-02-06,16.0,EA,10959.52,USD,40161500,Filters,Transaction Completed,AGT,0.9,[1.1.1],m_p,"['ELEMENT', 'FILTER', 'FINAL', 'HIGH', 'EFFICIENCY']","['FILTER', 'CARTRIDGE', 'HIGH', 'EFFICIENCY', 'AIR', 'FINAL']",756671,684.97
800303,4301034116,1,Free Carrier,36023869,"ELMNT,FILTER:FINAL,HIGH EFFICIENCY",SOLAR TURBINES,SOLAR TURBINES EUROPE SA,998135C1,"FILTER,CARTRIDGE: HIGH EFFICIENCY,AIR,FINAL",2019-01-24,28.0,EA,21725.76,USD,40161500,Filters,Transaction Completed,AGT,0.9,[1.1.1],m_p,"['ELMNT', 'FILTER', 'FINAL', 'HIGH', 'EFFICIENCY']","['FILTER', 'CARTRIDGE', 'HIGH', 'EFFICIENCY', 'AIR', 'FINAL']",800303,775.92
838145,4301133340,2,Free Carrier,36023869,"ELMNT,FILTER:FINAL,HIGH EFFICIENCY",SOLAR TURBINES,SOLAR TURBINES EUROPE SA,998135C1,"FILTER,CARTRIDGE: HIGH EFFICIENCY,AIR,FINAL",2019-10-24,10.0,EA,7792.9,USD,40161500,Filters,Transaction Completed,AGT,0.9,[1.1.1],m_p,"['ELMNT', 'FILTER', 'FINAL', 'HIGH', 'EFFICIENCY']","['FILTER', 'CARTRIDGE', 'HIGH', 'EFFICIENCY', 'AIR', 'FINAL']",838145,779.29
876123,4301235866,4,Free Carrier,36023869,"FLTR,CRTDG:HIGH EFFICIENCY,AIR,FINAL",SOLAR TURBINES,SOLAR TURBINES EUROPE SA,998135C1,"FILTER,CARTRIDGE: HIGH EFFICIENCY,AIR,FINAL",2021-01-14,16.0,EA,11533.44,USD,40161500,Filters,Ordered,AGT,0.9,[1.1.1],m_p,"['FLTR', 'CRTDG', 'HIGH', 'EFFICIENCY', 'AIR', 'FINAL']","['FILTER', 'CARTRIDGE', 'HIGH', 'EFFICIENCY', 'AIR', 'FINAL']",876123,720.84
883662,4301250010,1,Free Carrier,36023869,"FLTR,CRTDG:HIGH EFFICIENCY,AIR,FINAL",SOLAR TURBINES,SOLAR TURBINES EUROPE SA,998135C1,"FILTER,CARTRIDGE: HIGH EFFICIENCY,AIR,FINAL",2021-04-13,12.0,EA,8779.92,USD,40161500,Filters,Ordered,AGT,0.9,[1.1.1],m_p,"['FLTR', 'CRTDG', 'HIGH', 'EFFICIENCY', 'AIR', 'FINAL']","['FILTER', 'CARTRIDGE', 'HIGH', 'EFFICIENCY', 'AIR', 'FINAL']",883662,731.66
642048,4300555864,1,From plant,36023874,"ELEMENT,FILTER:",SOLAR TURBINES,SOLAR TURBINES EUROPE SA,998136C1,"FILTER,ELEMENT: COALESCER,AIR",2015-12-01,11.0,EA,4124.12,USD,40161500,Filters,Ordered,AGT,0.9,[1.1.1],m_p,"['ELEMENT', 'FILTER']","['FILTER', 'ELEMENT', 'COALESCER', 'AIR']",642048,374.92
720618,4300786361,1,From plant,36023874,"ELEMENT,FILTER:",SOLAR TURBINES,SOLAR TURBINES EUROPE SA,998136C1,"FILTER,ELEMENT: COALESCER,AIR",2017-05-26,24.0,EA,8998.08,USD,40161500,Filters,Transaction Completed,AGT,0.9,[1.1.1],m_p,"['ELEMENT', 'FILTER']","['FILTER', 'ELEMENT', 'COALESCER', 'AIR']",720618,374.92
756910,4300900926,1,From plant,36023874,"ELEMENT,FILTER:",SOLAR TURBINES,SOLAR TURBINES EUROPE SA,998136C1,"FILTER,ELEMENT: COALESCER,AIR",2018-02-07,10.0,EA,3749.2,USD,40161500,Filters,Transaction Completed,AGT,0.9,[1.1.1],m_p,"['ELEMENT', 'FILTER']","['FILTER', 'ELEMENT', 'COALESCER', 'AIR']",756910,374.91999999999996
833298,4301119218,1,Free Carrier,36023874,"ELEMENT,FILTER:",SOLAR TURBINES,SOLAR TURBINES EUROPE SA,998136C1,"FILTER,ELEMENT: COALESCER,AIR",2019-09-12,11.0,EA,4692.93,USD,40161500,Filters,Transaction Completed,AGT,0.9,[1.1.1],m_p,"['ELEMENT', 'FILTER']","['FILTER', 'ELEMENT', 'COALESCER', 'AIR']",833298,426.63000000000005
838144,4301133340,1,Free Carrier,36023874,"ELEMENT,FILTER:",SOLAR TURBINES,SOLAR TURBINES EUROPE SA,998136C1,"FILTER,ELEMENT: COALESCER,AIR",2019-10-24,16.0,EA,6826.08,USD,40161500,Filters,Transaction Completed,AGT,0.9,[1.1.1],m_p,"['ELEMENT', 'FILTER']","['FILTER', 'ELEMENT', 'COALESCER', 'AIR']",838144,426.63
874751,4301233125,9,Free Carrier,36023874,"FLTR,ELMNT:COALESCER,AIR",SOLAR TURBINES,SOLAR TURBINES EUROPE SA,998136C1,"FILTER,ELEMENT: COALESCER,AIR",2020-12-24,7.0,EA,2762.41,USD,40161500,Filters,Ordered,AGT,0.9,[1.1.1],m_p,"['FLTR', 'ELMNT', 'COALESCER', 'AIR']","['FILTER', 'ELEMENT', 'COALESCER', 'AIR']",874751,394.63
678645,4300665107,1,From plant,36029150,"KIT:HARDWARE,MAINLINE PUMP",SOLAR TURBINES,SOLAR TURBINES EUROPE SA,AX-7840-300,"KIT: HARDWARE,MAINLINE PUMP",2016-08-09,1.0,EA,977.0,USD,23150000,Ind process EQPT,Transaction Completed,AGT,0.9,[1.1.1],m_p,"['KIT', 'HARDWARE', 'MAINLINE', 'PUMP']","['KIT', 'HARDWARE', 'MAINLINE', 'PUMP']",678645,977.0
731847,4300814152,5,From plant,36029150,"KIT:HARDWARE,MAINLINE PUMP",SOLAR TURBINES,SOLAR TURBINES EUROPE SA,AX-7840-300,"KIT: HARDWARE,MAINLINE PUMP",2017-08-02,1.0,EA,977.0,USD,23150000,Ind process EQPT,Transaction Completed,AGT,0.9,[1.1.1],m_p,"['KIT', 'HARDWARE', 'MAINLINE', 'PUMP']","['KIT', 'HARDWARE', 'MAINLINE', 'PUMP']",731847,977.0
807678,4301053297,1,From plant,11043132,"NUT,LOCK:ADAPT,DRIVE CPLG",SOLAR TURBINES,SOLAR TURBINES EUROPE SA,FT20008,"TOOL: ADAPTER,TORQUE,LOCK NUT",2019-03-15,1.0,EA,4029.06,USD,31161716,Locknuts,Transaction Completed,AGT,0.9,[1.1.1],m_p,"['NUT', 'LOCK', 'ADAPT', 'DRIVE', 'CPLG']","['TOOL', 'ADAPTER', 'TORQUE', 'LOCK', 'NUT']",807678,4029.06
809763,4301060067,1,Free Carrier,11046768,"ADAPTER,WRENCH SKT:W/ PINION",SOLAR TURBINES,SOLAR TURBINES EUROPE SA,FT20026-100,"ADAPTER: TORQUE WRENCH,W/ PINION",2019-04-03,1.0,EA,3783.88,USD,27112800,Tool attachments/ACC,Transaction Completed,AGT,0.9,[1.1.1],m_p,"['ADAPTER', 'WRENCH', 'SKT', 'W', 'PINION']","['ADAPTER', 'TORQUE', 'WRENCH', 'W', 'PINION']",809763,3783.88
869834,4301221553,1,Free Carrier,11046657,"HLDR:PINION GEAR,PINION GEAR HOLD",SOLAR TURBINES,SOLAR TURBINES EUROPE SA,FT20027,"HOLDER: PINION GEAR,PINION GEAR HOLD",2020-10-15,1.0,EA,2926.4,USD,27111700,Wrenches/drivers,Ordered,AGT,0.9,[1.1.1],m_p,"['HLDR', 'PINION', 'GEAR', 'PINION', 'GEAR', 'HOLD']","['HOLDER', 'PINION', 'GEAR', 'PINION', 'GEAR', 'HOLD']",869834,2926.4
868296,4301217403,1,Free Carrier,11050361,"ADAPTER:TORQ,F/ FLASH GAS COMPRESSOR & G",SOLAR TURBINES,SOLAR TURBINES EUROPE SA,FT20032-100,"ADAPTER: TORQUE,F/ FLASH GAS COMPRESSOR & GT GENERATOR SKID,ENGINE BEARING CHANGE & COUPLING REPLACEMENT",2020-09-21,1.0,EA,3942.56,USD,20111600,Drill/Ops Machinery,Ordered,AGT,0.9,[1.1.1],m_p,"['ADAPTER', 'TORQ', 'F', 'FLASH', 'GAS', 'COMPRESSOR', '&', 'G']","['ADAPTER', 'TORQUE', 'F', 'FLASH', 'GAS', 'COMPRESSOR', '&', 'GT', 'GENERATOR', 'SKID', 'ENGINE', 'BEARING', 'CHANGE', '&', 'COUPLING', 'REPLACEMENT']",868296,3942.56
807968,4301054298,4,From plant,36024626,STAND:VERT,SOLAR TURBINES,SOLAR TURBINES EUROPE SA,FT42037-100,STAND: VERTICAL,2019-03-19,1.0,EA,4390.52,USD,56101500,Furniture,Transaction Completed,AGT,0.9,[1.1.1],m_p,"['STAND', 'VERT']","['STAND', 'VERTICAL']",807968,4390.52
807972,4301054298,8,From plant,36024241,STAND:SUPPORT,SOLAR TURBINES,SOLAR TURBINES EUROPE SA,FT42604,STAND: SUPPORT,2019-03-19,1.0,EA,10371.04,USD,56101500,Furniture,Transaction Completed,AGT,0.9,[1.1.1],m_p,"['STAND', 'SUPPORT']","['STAND', 'SUPPORT']",807972,10371.04
807965,4301054298,1,From plant,36024242,ARM:HANDLING MODULE,SOLAR TURBINES,SOLAR TURBINES EUROPE SA,FT42605-100,ARM: HANDLING MODULE,2019-03-19,1.0,EA,14629.06,USD,23153100,Industrial equipment,Transaction Completed,AGT,0.9,[1.1.1],m_p,"['ARM', 'HANDLING', 'MODULE']","['ARM', 'HANDLING', 'MODULE']",807965,14629.06
807966,4301054298,2,From plant,36024234,GUIDE:SUCTION STUB,SOLAR TURBINES,SOLAR TURBINES EUROPE SA,FT42614,GUIDE: SUCTION STUB,2019-03-19,1.0,EA,1090.74,USD,20120000,Drilling/Explor EQPT,Transaction Completed,AGT,0.9,[1.1.1],m_p,"['GUIDE', 'SUCTION', 'STUB']","['GUIDE', 'SUCTION', 'STUB']",807966,1090.74
799105,4301029666,2,Free Carrier,11042198,"WRENCH,TORQUE",SOLAR TURBINES,SOLAR TURBINES EUROPE SA,FT61014-101,"WRENCH,TORQUE",2019-01-14,1.0,EA,4367.2,USD,27111700,Wrenches/drivers,Transaction Completed,AGT,0.9,[1.1.1],m_p,"['WRENCH', 'TORQUE']","['WRENCH', 'TORQUE']",799105,4367.2
809535,4301059091,3,Free Carrier,11042198,"WRENCH,TORQUE",SOLAR TURBINES,SOLAR TURBINES EUROPE SA,FT61014-101,"WRENCH,TORQUE",2019-04-01,1.0,EA,4367.2,USD,27111700,Wrenches/drivers,Transaction Completed,AGT,0.9,[1.1.1],m_p,"['WRENCH', 'TORQUE']","['WRENCH', 'TORQUE']",809535,4367.2
809533,4301059091,1,Free Carrier,11042240,KIT:PRESSURE MEASUREMENT TOOL,SOLAR TURBINES,SOLAR TURBINES EUROPE SA,FT67020-101,TOOL: PRESSURE MEASUREMENT,2019-04-01,1.0,EA,6136.34,USD,23150000,Ind process EQPT,Transaction Completed,AGT,0.9,[1.1.1],m_p,"['KIT', 'PRESSURE', 'MEASUREMENT', 'TOOL']","['TOOL', 'PRESSURE', 'MEASUREMENT']",809533,6136.34
868169,4301216952,1,Free Carrier,36024627,"KIT:SPARES,AXIAL ALIGNMENT",SOLAR TURBINES,SOLAR TURBINES EUROPE SA,FT67025,"KIT: SPARES,AXIAL ALIGNMENT",2020-09-17,1.0,EA,606.59,USD,23150000,Ind process EQPT,Ordered,AGT,0.9,[1.1.1],m_p,"['KIT', 'SPARES', 'AXIAL', 'ALIGNMENT']","['KIT', 'SPARES', 'AXIAL', 'ALIGNMENT']",868169,606.59
610235,4300480709,1,Free Carrier,11047224,"HOSE:3/4IN,TFE",SOLAR TURBINES,SOLAR TURBINES EUROPE SA,T12D0495D000,"HOSE,ASSEMBLY: 3/4IN ID,TEFLON,SOLAR TURBINES",2015-07-27,1.0,EA,382.55,USD,40142000,Hoses,Transaction Completed,AGT,0.9,[1.1.1],m_p,"['HOSE', '3', '4IN', 'TFE']","['HOSE', 'ASSEMBLY', '3', '4IN', 'ID', 'TEFLON', 'SOLAR', 'TURBINES']",610235,382.55
863681,4301203333,5,Free Carrier,11047224,"HOSE,ASSY:3/4IN ID,TFE,SOLAR TURBINES",CATERPILLAR,SOLAR TURBINES EUROPE SA,T12D0495D000,"HOSE,ASSEMBLY: 3/4IN ID,TEFLON,SOLAR TURBINES",2020-07-01,10.0,EA,4948.3,USD,40142000,Hoses,Ordered,AGT,0.9,[1.1.1],m_p,"['HOSE', 'ASSY', '3', '4IN', 'ID', 'TFE', 'SOLAR', 'TURBINES']","['HOSE', 'ASSEMBLY', '3', '4IN', 'ID', 'TEFLON', 'SOLAR', 'TURBINES']",863681,494.83000000000004
